order_detail_id,product_id,quantity,price,total,order_id,createdDate,updatedDate,insertDate,updateDate,sourceSystem,isProcessed,batchId
132400,7,3,4426.41,13279.23,44271,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132401,847,3,3472.43,10417.29,44271,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132402,1037,9,7168.07,64512.63,44271,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132403,85,9,6985.05,62865.45,44271,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132404,152,2,8492.16,16984.32,44271,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132405,287,9,3401.44,30612.96,44272,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132406,241,10,6890.01,68900.10,44272,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132407,380,1,9965.38,9965.38,44272,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132408,660,1,6798.50,6798.50,44272,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132409,278,8,1382.15,11057.20,44273,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132410,162,5,6004.72,30023.60,44273,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132411,478,9,3123.11,28107.99,44274,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132412,588,1,1288.65,1288.65,44275,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132413,640,3,8645.21,25935.63,44275,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132414,667,6,6141.63,36849.78,44275,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132415,9,3,6039.50,18118.50,44276,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132416,668,6,5230.81,31384.86,44277,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132417,54,6,1550.39,9302.34,44277,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132418,1028,5,1531.14,7655.70,44277,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132419,373,3,517.88,1553.64,44277,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132420,734,4,8071.83,32287.32,44278,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132421,181,6,9891.09,59346.54,44278,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132422,287,7,3401.44,23810.08,44278,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132423,1030,1,2993.86,2993.86,44278,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132424,125,5,2294.90,11474.50,44278,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132425,878,9,6691.47,60223.23,44279,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132426,304,9,1659.19,14932.71,44279,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132427,227,10,7851.47,78514.70,44279,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132428,1115,9,2778.16,25003.44,44280,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132429,252,7,8257.97,57805.79,44281,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132430,47,6,75.47,452.82,44281,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132431,254,7,7072.85,49509.95,44281,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132432,411,3,8960.21,26880.63,44282,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132433,793,5,7786.46,38932.30,44282,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132434,1019,9,3257.20,29314.80,44282,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132435,1087,4,8311.03,33244.12,44282,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132436,852,8,8482.90,67863.20,44283,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132437,310,5,7848.52,39242.60,44283,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132438,329,9,8831.74,79485.66,44283,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132439,136,1,7526.53,7526.53,44283,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132440,1128,8,9514.62,76116.96,44283,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132441,697,10,1092.04,10920.40,44284,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132442,871,2,5392.55,10785.10,44285,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132443,277,8,3955.64,31645.12,44286,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132444,270,2,1830.04,3660.08,44286,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132445,155,6,266.32,1597.92,44286,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132446,137,1,9840.18,9840.18,44286,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132447,1027,6,1532.27,9193.62,44286,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132448,250,7,9980.74,69865.18,44287,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132449,155,8,266.32,2130.56,44287,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132450,294,6,7942.95,47657.70,44287,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132451,359,2,7044.16,14088.32,44288,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132452,100,7,9321.65,65251.55,44288,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132453,242,10,1723.79,17237.90,44288,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132454,1189,9,2858.83,25729.47,44288,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132455,578,6,6388.83,38332.98,44288,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132456,76,8,3436.81,27494.48,44289,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132457,833,8,4359.27,34874.16,44289,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132458,621,1,399.23,399.23,44290,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132459,996,5,6881.21,34406.05,44290,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132460,1073,5,1981.93,9909.65,44290,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132461,555,5,9109.59,45547.95,44291,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132462,480,8,4005.11,32040.88,44291,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132463,624,5,8419.69,42098.45,44291,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132464,965,8,4345.41,34763.28,44292,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132465,984,9,1835.84,16522.56,44292,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132466,457,9,1059.62,9536.58,44293,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132467,509,4,3548.52,14194.08,44293,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132468,126,9,2565.97,23093.73,44293,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132469,419,9,4010.76,36096.84,44294,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132470,352,3,895.49,2686.47,44294,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132471,61,2,6802.26,13604.52,44294,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132472,346,5,9972.37,49861.85,44295,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132473,935,7,1132.68,7928.76,44295,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132474,776,5,3053.21,15266.05,44295,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132475,388,1,1382.22,1382.22,44295,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132476,568,3,9233.80,27701.40,44295,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132477,219,8,2351.94,18815.52,44296,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132478,204,6,1244.33,7465.98,44297,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132479,859,8,6862.00,54896.00,44298,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132480,951,10,3789.09,37890.90,44298,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132481,752,3,8616.68,25850.04,44298,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132482,542,3,4215.45,12646.35,44298,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132483,2,5,5759.67,28798.35,44299,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132484,796,10,1291.56,12915.60,44299,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132485,1044,3,8342.03,25026.09,44300,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132486,395,6,8147.96,48887.76,44300,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132487,623,7,358.16,2507.12,44300,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132488,569,2,950.92,1901.84,44301,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132489,265,3,1569.03,4707.09,44301,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132490,444,6,5029.12,30174.72,44302,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132491,988,1,6872.65,6872.65,44302,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132492,199,6,2561.66,15369.96,44302,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132493,1138,5,6522.00,32610.00,44302,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132494,404,8,873.71,6989.68,44302,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132495,97,10,2870.10,28701.00,44303,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132496,674,9,3751.55,33763.95,44303,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132497,305,7,2223.61,15565.27,44303,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132498,1061,7,2800.28,19601.96,44304,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132499,784,2,851.89,1703.78,44304,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132500,274,2,7475.78,14951.56,44304,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132501,1119,8,6557.19,52457.52,44304,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132502,364,8,5430.54,43444.32,44305,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132503,722,10,7857.39,78573.90,44305,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132504,491,9,5662.07,50958.63,44305,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132505,700,1,7173.04,7173.04,44306,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132506,514,10,9940.18,99401.80,44307,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132507,299,2,7951.55,15903.10,44307,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132508,61,2,6802.26,13604.52,44307,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132509,99,7,9479.05,66353.35,44307,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132510,983,3,6074.27,18222.81,44307,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132511,50,3,4757.44,14272.32,44308,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132512,216,4,2585.57,10342.28,44308,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132513,124,6,8119.34,48716.04,44309,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132514,233,2,105.71,211.42,44309,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132515,1160,3,1296.88,3890.64,44309,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132516,762,9,8725.89,78533.01,44310,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132517,637,9,6505.19,58546.71,44310,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132518,881,6,428.16,2568.96,44311,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132519,1045,5,4587.54,22937.70,44312,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132520,580,10,3195.25,31952.50,44313,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132521,130,9,6231.78,56086.02,44313,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132522,1010,6,2906.19,17437.14,44314,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132523,1111,6,9456.12,56736.72,44314,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132524,951,2,3789.09,7578.18,44315,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132525,1112,2,526.91,1053.82,44315,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132526,767,3,5290.07,15870.21,44316,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132527,212,5,2996.75,14983.75,44317,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132528,886,7,1085.28,7596.96,44317,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132529,1161,10,2351.50,23515.00,44317,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132530,886,10,1085.28,10852.80,44317,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132531,677,3,1107.28,3321.84,44318,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132532,681,10,5289.28,52892.80,44318,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132533,47,6,75.47,452.82,44319,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132534,616,2,2070.91,4141.82,44319,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132535,949,7,9880.01,69160.07,44319,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132536,758,8,703.38,5627.04,44320,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132537,619,1,5517.69,5517.69,44320,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132538,322,4,3236.39,12945.56,44320,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132539,1132,7,4289.38,30025.66,44320,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132540,453,2,2241.12,4482.24,44321,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132541,1085,7,7553.04,52871.28,44321,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132542,165,9,4088.23,36794.07,44321,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132543,288,2,2891.05,5782.10,44321,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132544,542,2,4215.45,8430.90,44321,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132545,969,6,9849.34,59096.04,44322,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132546,1074,9,3125.29,28127.61,44322,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132547,300,8,2770.14,22161.12,44322,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132548,782,3,5112.44,15337.32,44322,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132549,1038,4,2216.49,8865.96,44323,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132550,1143,4,9613.99,38455.96,44323,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132551,737,3,9533.97,28601.91,44323,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132552,790,3,5496.18,16488.54,44323,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132553,629,5,5982.45,29912.25,44324,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132554,397,2,6507.59,13015.18,44324,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132555,743,3,9348.43,28045.29,44325,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132556,199,9,2561.66,23054.94,44325,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132557,538,2,1859.51,3719.02,44326,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132558,826,9,6936.85,62431.65,44326,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132559,35,1,7138.27,7138.27,44326,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132560,661,1,9902.88,9902.88,44327,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132561,1037,6,7168.07,43008.42,44327,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132562,112,7,3581.59,25071.13,44327,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132563,194,4,6300.16,25200.64,44327,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132564,20,2,5609.78,11219.56,44327,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132565,32,4,9511.72,38046.88,44328,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132566,227,2,7851.47,15702.94,44328,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132567,170,9,8815.07,79335.63,44328,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132568,617,6,4069.36,24416.16,44328,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132569,1135,9,8785.09,79065.81,44328,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132570,1042,1,5201.26,5201.26,44329,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132571,707,9,3400.03,30600.27,44330,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132572,260,8,2951.24,23609.92,44330,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132573,761,7,8672.25,60705.75,44330,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132574,366,5,4986.16,24930.80,44331,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132575,490,10,8300.74,83007.40,44331,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132576,117,3,1140.40,3421.20,44331,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132577,814,5,253.51,1267.55,44332,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132578,881,1,428.16,428.16,44332,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132579,288,7,2891.05,20237.35,44333,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132580,442,3,9595.57,28786.71,44333,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132581,978,7,4211.71,29481.97,44333,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132582,994,4,7698.37,30793.48,44333,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132583,47,3,75.47,226.41,44333,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132584,861,4,3386.18,13544.72,44334,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132585,494,1,6092.65,6092.65,44334,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132586,193,5,3326.11,16630.55,44335,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132587,1015,4,896.69,3586.76,44335,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132588,1191,10,6775.57,67755.70,44336,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132589,392,6,8868.51,53211.06,44336,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132590,586,3,4389.71,13169.13,44337,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132591,86,6,2531.96,15191.76,44337,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132592,927,9,5833.92,52505.28,44338,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132593,1073,3,1981.93,5945.79,44339,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132594,639,7,7767.04,54369.28,44340,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132595,348,10,2194.76,21947.60,44340,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132596,233,6,105.71,634.26,44341,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132597,639,2,7767.04,15534.08,44341,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132598,722,2,7857.39,15714.78,44341,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132599,1150,7,5704.80,39933.60,44341,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132600,678,1,1302.45,1302.45,44342,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132601,1099,6,9818.42,58910.52,44343,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132602,29,7,5738.16,40167.12,44343,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132603,1099,2,9818.42,19636.84,44343,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132604,537,6,3793.57,22761.42,44343,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132605,1171,9,510.32,4592.88,44344,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132606,1172,8,2774.69,22197.52,44344,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132607,683,3,7405.81,22217.43,44344,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132608,307,5,1067.40,5337.00,44344,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132609,1171,10,510.32,5103.20,44345,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132610,136,8,7526.53,60212.24,44346,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132611,1158,6,4869.63,29217.78,44346,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132612,1162,5,7630.03,38150.15,44346,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132613,734,7,8071.83,56502.81,44346,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132614,594,8,2339.58,18716.64,44346,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132615,976,10,9916.89,99168.90,44347,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132616,1162,5,7630.03,38150.15,44348,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132617,705,3,4610.87,13832.61,44349,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132618,76,10,3436.81,34368.10,44350,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132619,840,2,6151.25,12302.50,44350,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132620,556,6,7117.93,42707.58,44350,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132621,296,1,1656.48,1656.48,44351,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132622,583,3,9687.75,29063.25,44351,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132623,540,8,2462.90,19703.20,44351,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132624,462,8,8993.65,71949.20,44351,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132625,1043,10,3199.17,31991.70,44352,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132626,29,7,5738.16,40167.12,44352,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132627,216,4,2585.57,10342.28,44352,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132628,625,7,2143.81,15006.67,44352,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132629,1138,8,6522.00,52176.00,44352,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132630,135,3,1548.07,4644.21,44353,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132631,332,10,7810.24,78102.40,44353,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132632,809,9,2701.54,24313.86,44353,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132633,743,4,9348.43,37393.72,44353,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132634,179,2,748.59,1497.18,44353,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132635,315,1,4799.82,4799.82,44354,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132636,643,1,2771.30,2771.30,44355,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132637,374,6,6046.47,36278.82,44355,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132638,545,5,8289.20,41446.00,44355,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132639,493,7,4454.70,31182.90,44355,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132640,1054,6,2210.22,13261.32,44355,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132641,161,4,8567.19,34268.76,44356,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132642,837,3,1666.53,4999.59,44356,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132643,1087,9,8311.03,74799.27,44356,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132644,463,6,6241.80,37450.80,44356,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132645,1021,10,1390.62,13906.20,44357,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132646,470,5,300.44,1502.20,44357,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132647,774,1,9092.64,9092.64,44357,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132648,670,2,8910.21,17820.42,44357,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132649,219,2,2351.94,4703.88,44357,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132650,315,9,4799.82,43198.38,44358,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132651,122,7,7627.72,53394.04,44358,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132652,228,3,5710.57,17131.71,44358,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132653,480,1,4005.11,4005.11,44359,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132654,4,8,3671.79,29374.32,44360,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132655,1184,7,2213.32,15493.24,44361,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132656,355,5,9421.48,47107.40,44361,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132657,1115,10,2778.16,27781.60,44361,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132658,274,4,7475.78,29903.12,44362,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132659,339,9,6433.37,57900.33,44362,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132660,1087,8,8311.03,66488.24,44363,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132661,966,2,5904.96,11809.92,44363,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132662,192,10,317.42,3174.20,44364,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132663,1008,4,8985.98,35943.92,44364,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132664,629,7,5982.45,41877.15,44364,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132665,587,2,6443.67,12887.34,44365,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132666,1027,4,1532.27,6129.08,44365,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132667,633,5,9125.97,45629.85,44365,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132668,791,1,8478.40,8478.40,44366,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132669,588,5,1288.65,6443.25,44367,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132670,453,4,2241.12,8964.48,44367,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132671,102,5,9211.90,46059.50,44367,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132672,334,3,5420.70,16262.10,44368,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132673,981,10,8513.54,85135.40,44368,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132674,671,10,9005.68,90056.80,44368,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132675,1014,4,6016.62,24066.48,44368,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132676,378,8,7212.54,57700.32,44368,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
132677,46,7,6613.14,46291.98,44369,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
